"keyName","value","prob","cont_prob"
"friday telling authorities",1,8.78040214241812e-05,3.25
"husband's cremated remains",1,8.78040214241812e-05,3.25
"cremated remains taking",1,8.78040214241812e-05,3.25
"space without fear",1,8.78040214241812e-05,3.25
"hourglass visionaire eye",1,8.78040214241812e-05,3.25
"visionaire eye shadow",1,8.78040214241812e-05,3.25
"eye shadow duo",1,8.78040214241812e-05,3.25
"shadow duo visionaire",1,8.78040214241812e-05,3.25
"duo visionaire pairs",1,8.78040214241812e-05,3.25
"visionaire pairs two",1,8.78040214241812e-05,3.25
"pairs two complementary",1,8.78040214241812e-05,3.25
"two complementary shades",1,8.78040214241812e-05,3.25
"create gorgeous looks",1,8.78040214241812e-05,3.25
"gorgeous looks singly",1,8.78040214241812e-05,3.25
"versatile hue may",1,8.78040214241812e-05,3.25
"home resales however",1,8.78040214241812e-05,3.25
"resales however although",1,8.78040214241812e-05,3.25
"however although total",1,8.78040214241812e-05,3.25
"although total home",1,8.78040214241812e-05,3.25
"total home units",1,8.78040214241812e-05,3.25
"home units sold",1,8.78040214241812e-05,3.25
"units sold decreased",1,8.78040214241812e-05,3.25
"just million homes",1,8.78040214241812e-05,3.25
"nabisco convenience packs",1,8.78040214241812e-05,3.25
"convenience packs oz",1,8.78040214241812e-05,3.25
"ad coupon limit",1,8.78040214241812e-05,3.25
"trill echoed across",1,8.78040214241812e-05,3.25
"david tallerman giant",1,8.78040214241812e-05,3.25
"tallerman giant thief",1,8.78040214241812e-05,3.25
"college educated adulthood",1,8.78040214241812e-05,3.25
"sexual metaphor going",1,8.78040214241812e-05,3.25
"world sucked though",1,8.78040214241812e-05,3.25
"making anywhere near",1,8.78040214241812e-05,3.25
"like playing catch",1,8.78040214241812e-05,3.25
"also nowhere near",1,8.78040214241812e-05,3.25
"nowhere near ever",1,8.78040214241812e-05,3.25
"near ever giving",1,8.78040214241812e-05,3.25
"college football super",1,8.78040214241812e-05,3.25
"football super division",1,8.78040214241812e-05,3.25
"said something like",1,8.78040214241812e-05,3.25
"expected interesting times",1,8.78040214241812e-05,3.25
"interesting times indeed",1,8.78040214241812e-05,3.25
"master first loving",1,8.78040214241812e-05,3.25
"finding self love",1,8.78040214241812e-05,3.25
"self love will",1,8.78040214241812e-05,3.25
"love will set",1,8.78040214241812e-05,3.25
"learning self love",1,8.78040214241812e-05,3.25
"five scimitars wi",1,8.78040214241812e-05,3.25
"scimitars wi murder",1,8.78040214241812e-05,3.25
"wi murder crusted",1,8.78040214241812e-05,3.25
"steve houghton lab",1,8.78040214241812e-05,3.25
"red food color",1,8.78040214241812e-05,3.25
"real fellow college",1,8.78040214241812e-05,3.25
"fellow college students",1,8.78040214241812e-05,3.25
"suit people's lifestyles",1,8.78040214241812e-05,3.25
"second goat tan",1,8.78040214241812e-05,3.25
"half nigerian dwarf",1,8.78040214241812e-05,3.25
"two goats despite",1,8.78040214241812e-05,3.25
"daughter followed us",1,8.78040214241812e-05,3.25
"almost literally tropical",1,8.78040214241812e-05,3.25
"literally tropical storm",1,8.78040214241812e-05,3.25
"tropical storm daniel",1,8.78040214241812e-05,3.25
"desperately needed things",1,8.78040214241812e-05,3.25
"get going henderson",1,8.78040214241812e-05,3.25
"going henderson snapped",1,8.78040214241812e-05,3.25
"henderson snapped without",1,8.78040214241812e-05,3.25
"snapped without hesitation",1,8.78040214241812e-05,3.25
"road block oh",1,8.78040214241812e-05,3.25
"block oh life",1,8.78040214241812e-05,3.25
"oh life penalty",1,8.78040214241812e-05,3.25
"regional coupon inserts",1,8.78040214241812e-05,3.25
"coupon inserts value",1,8.78040214241812e-05,3.25
"inserts value differences",1,8.78040214241812e-05,3.25
"whole foods especially",1,8.78040214241812e-05,3.25
"foods especially fiber",1,8.78040214241812e-05,3.25
"especially fiber real",1,8.78040214241812e-05,3.25
"fiber real whole",1,8.78040214241812e-05,3.25
"real whole foods",1,8.78040214241812e-05,3.25
"whole foods like",1,8.78040214241812e-05,3.25
"foods like vegetables",1,8.78040214241812e-05,3.25
"like vegetables fruits",1,8.78040214241812e-05,3.25
"harriet tubman's life",1,8.78040214241812e-05,3.25
"offer completely undid",1,8.78040214241812e-05,3.25
"completely undid death",1,8.78040214241812e-05,3.25
"undid death completely",1,8.78040214241812e-05,3.25
"peter orullian's debut",1,8.78040214241812e-05,3.25
"orullian's debut novel",1,8.78040214241812e-05,3.25
"debut novel although",1,8.78040214241812e-05,3.25
"mind definitely something",1,8.78040214241812e-05,3.25
"strong epic fantasy",1,8.78040214241812e-05,3.25
"epic fantasy debut",1,8.78040214241812e-05,3.25
"fantasy debut next",1,8.78040214241812e-05,3.25
"debut next year",1,8.78040214241812e-05,3.25
"abercrombie rothfuss lynch",1,8.78040214241812e-05,3.25
"rothfuss lynch morgan",1,8.78040214241812e-05,3.25
"lynch morgan abraham",1,8.78040214241812e-05,3.25
"debut favorites coming",1,8.78040214241812e-05,3.25
"went beyond simple",1,8.78040214241812e-05,3.25
"beyond simple lies",1,8.78040214241812e-05,3.25
"extravagant lies like",1,8.78040214241812e-05,3.25
"lies like groves",1,8.78040214241812e-05,3.25
"liars got called",1,8.78040214241812e-05,3.25
"financial gain since",1,8.78040214241812e-05,3.25
"gain since humans",1,8.78040214241812e-05,3.25
"third baby quilt",1,8.78040214241812e-05,3.25
"target reader young",1,8.78040214241812e-05,3.25
"reader young adult",1,8.78040214241812e-05,3.25
"uk's permanent representative",1,8.78040214241812e-05,3.25
"uk led efforts",1,8.78040214241812e-05,3.25
"second un resolution",1,8.78040214241812e-05,3.25
"authorise military action",1,8.78040214241812e-05,3.25
"loved one within",1,8.78040214241812e-05,3.25
"marriage's now shared",1,8.78040214241812e-05,3.25
"now shared family",1,8.78040214241812e-05,3.25
"sandahl bergman utters",1,8.78040214241812e-05,3.25
"black framed glasses",1,8.78040214241812e-05,3.25
"lab coat combo",1,8.78040214241812e-05,3.25
"coat combo sandahl's",1,8.78040214241812e-05,3.25
"combo sandahl's character",1,8.78040214241812e-05,3.25
"expelling urine making",1,8.78040214241812e-05,3.25
"cast iron codpiece",1,8.78040214241812e-05,3.25
"foreseen complications looking",1,8.78040214241812e-05,3.25
"confused musclebound mound",1,8.78040214241812e-05,3.25
"four year olds",1,8.78040214241812e-05,3.25
"piccoli strass sulle",1,8.78040214241812e-05,3.25
"strass sulle stelline",1,8.78040214241812e-05,3.25
"sulle stelline danno",1,8.78040214241812e-05,3.25
"stelline danno tanta",1,8.78040214241812e-05,3.25
"danno tanta luce",1,8.78040214241812e-05,3.25
"wonderful monday hugs",1,8.78040214241812e-05,3.25
"monday hugs bettina",1,8.78040214241812e-05,3.25
"semi autobiographical brixton",1,8.78040214241812e-05,3.25
"autobiographical brixton beach",1,8.78040214241812e-05,3.25
"large brick chimney",1,8.78040214241812e-05,3.25
"much larger windows",1,8.78040214241812e-05,3.25
"two vertical panels",1,8.78040214241812e-05,3.25
"smartphone simply select",1,8.78040214241812e-05,3.25
"wireless communication option",1,8.78040214241812e-05,3.25
"whatever gnosticism's virtues",1,8.78040214241812e-05,3.25
"subversive counter myths",1,8.78040214241812e-05,3.25
"counter myths stood",1,8.78040214241812e-05,3.25
"myths stood little",1,8.78040214241812e-05,3.25
"stood little chance",1,8.78040214241812e-05,3.25
"social order based",1,8.78040214241812e-05,3.25
"power relations emanating",1,8.78040214241812e-05,3.25
"prevailing church absorbed",1,8.78040214241812e-05,3.25
"violet knee hight",1,8.78040214241812e-05,3.25
"knee hight socks",1,8.78040214241812e-05,3.25
"handle things differently",1,8.78040214241812e-05,3.25
"things differently next",1,8.78040214241812e-05,3.25
"differently next time",1,8.78040214241812e-05,3.25
"rumor apple ipad",1,8.78040214241812e-05,3.25
"apple ipad mini",1,8.78040214241812e-05,3.25
"new report claims",1,8.78040214241812e-05,3.25
"report claims apple",1,8.78040214241812e-05,3.25
"8gb ipad mini",1,8.78040214241812e-05,3.25
"indie gay lesbian",1,8.78040214241812e-05,3.25
"fun fair see",1,8.78040214241812e-05,3.25
"fair see photo",1,8.78040214241812e-05,3.25
"mom basically every",1,8.78040214241812e-05,3.25
"basically every interaction",1,8.78040214241812e-05,3.25
"every interaction ever",1,8.78040214241812e-05,3.25
"never assume people",1,8.78040214241812e-05,3.25
"assume people see",1,8.78040214241812e-05,3.25
"theatrical production attendance",1,8.78040214241812e-05,3.25
"ordinary volunteer based",1,8.78040214241812e-05,3.25
"volunteer based community",1,8.78040214241812e-05,3.25
"based community theatre",1,8.78040214241812e-05,3.25
"community theatre production",1,8.78040214241812e-05,3.25
"plays maybe five",1,8.78040214241812e-05,3.25
"maybe five performances",1,8.78040214241812e-05,3.25
"five performances usually",1,8.78040214241812e-05,3.25
"performances usually rehearses",1,8.78040214241812e-05,3.25
"months prior often",1,8.78040214241812e-05,3.25
"prior often two",1,8.78040214241812e-05,3.25
"lines blocking cues",1,8.78040214241812e-05,3.25
"blocking cues reactions",1,8.78040214241812e-05,3.25
"fellow cast members",1,8.78040214241812e-05,3.25
"never find anything",1,8.78040214241812e-05,3.25
"butt look like",1,8.78040214241812e-05,3.25
"clarification just trust",1,8.78040214241812e-05,3.25
"ok every time",1,8.78040214241812e-05,3.25
"actually bought something",1,8.78040214241812e-05,3.25
"dramatic way possible",1,8.78040214241812e-05,3.25
"gap cardigan suddenly",1,8.78040214241812e-05,3.25
"cardigan suddenly implodes",1,8.78040214241812e-05,3.25
"large crowd mumbling",1,8.78040214241812e-05,3.25
"actually bring mother",1,8.78040214241812e-05,3.25
"orleans quarterback drew",1,8.78040214241812e-05,3.25
"quarterback drew brees",1,8.78040214241812e-05,3.25
"press nfl offensive",1,8.78040214241812e-05,3.25
"nfl offensive player",1,8.78040214241812e-05,3.25
"little hamster wheel",1,8.78040214241812e-05,3.25
"hamster wheel turning",1,8.78040214241812e-05,3.25
"ground pistachio nuts",1,8.78040214241812e-05,3.25
"days former prime",1,8.78040214241812e-05,3.25
"former prime minister",1,8.78040214241812e-05,3.25
"minister rajiv's assassins",1,8.78040214241812e-05,3.25
"machiavellian marketing seems",1,8.78040214241812e-05,3.25
"will quite happily",1,8.78040214241812e-05,3.25
"quite happily pay",1,8.78040214241812e-05,3.25
"certain nama like",1,8.78040214241812e-05,3.25
"nama like quality",1,8.78040214241812e-05,3.25
"belt tightening pinch",1,8.78040214241812e-05,3.25
"tightening pinch inducing",1,8.78040214241812e-05,3.25
"pinch inducing inability",1,8.78040214241812e-05,3.25
"make ends meet",1,8.78040214241812e-05,3.25
"dragonmaw port pretty",1,8.78040214241812e-05,3.25
"port pretty much",1,8.78040214241812e-05,3.25
"much anywhere else",1,8.78040214241812e-05,3.25
"great track record",1,8.78040214241812e-05,3.25
"sturdy kalimdor stock",1,8.78040214241812e-05,3.25
"beyond junior varsity",1,8.78040214241812e-05,3.25
"junior varsity wyverns",1,8.78040214241812e-05,3.25
"got giant bats",1,8.78040214241812e-05,3.25
"ever actually sat",1,8.78040214241812e-05,3.25
"s meter reading",1,8.78040214241812e-05,3.25
"good linear accurate",1,8.78040214241812e-05,3.25
"linear accurate s",1,8.78040214241812e-05,3.25
"accurate s meter",1,8.78040214241812e-05,3.25
"s n ratio",1,8.78040214241812e-05,3.25
"e field strength",1,8.78040214241812e-05,3.25
"field strength can",1,8.78040214241812e-05,3.25
"received signal power",1,8.78040214241812e-05,3.25
"signal power voltage",1,8.78040214241812e-05,3.25
"image several times",1,8.78040214241812e-05,3.25
"choice snow white",1,8.78040214241812e-05,3.25
"snow white cardstock",1,8.78040214241812e-05,3.25
"white cardstock te",1,8.78040214241812e-05,3.25
"second image stamped",1,8.78040214241812e-05,3.25
"used copic markers",1,8.78040214241812e-05,3.25
"mixing bowl needed",1,8.78040214241812e-05,3.25
"added little red",1,8.78040214241812e-05,3.25
"little red dots",1,8.78040214241812e-05,3.25
"red dots using",1,8.78040214241812e-05,3.25
"atyou spica glitter",1,8.78040214241812e-05,3.25
"spica glitter pens",1,8.78040214241812e-05,3.25
"way grief affects",1,8.78040214241812e-05,3.25
"grief affects people",1,8.78040214241812e-05,3.25
"affects people differently",1,8.78040214241812e-05,3.25
"made winter numb",1,8.78040214241812e-05,3.25
"left lucy raw",1,8.78040214241812e-05,3.25
"lucy raw deep",1,8.78040214241812e-05,3.25
"making things even",1,8.78040214241812e-05,3.25
"things even worse",1,8.78040214241812e-05,3.25
"memphis two months",1,8.78040214241812e-05,3.25
"drum major say",1,8.78040214241812e-05,3.25
"racial prejudices know",1,8.78040214241812e-05,3.25
"solomon works hard",1,8.78040214241812e-05,3.25
"week's post titled",1,8.78040214241812e-05,3.25
"similar day yesterday",1,8.78040214241812e-05,3.25
"one huge difference",1,8.78040214241812e-05,3.25
"difference everyone remained",1,8.78040214241812e-05,3.25
"everyone remained relatively",1,8.78040214241812e-05,3.25
"remained relatively upbeat",1,8.78040214241812e-05,3.25
"weekend went fast",1,8.78040214241812e-05,3.25
"nice date night",1,8.78040214241812e-05,3.25
"cute christmas card",1,8.78040214241812e-05,3.25
"christmas card simply",1,8.78040214241812e-05,3.25
"card simply send",1,8.78040214241812e-05,3.25
"esshaych hotmail co",1,8.78040214241812e-05,3.25
"hotmail co uk",1,8.78040214241812e-05,3.25
"want everyone seeing",1,8.78040214241812e-05,3.25
"just look silly",1,8.78040214241812e-05,3.25
"pull strings dangling",1,8.78040214241812e-05,3.25
"twice cutoff jean",1,8.78040214241812e-05,3.25
"cutoff jean shorts",1,8.78040214241812e-05,3.25
"sweatshirt works perfectly",1,8.78040214241812e-05,3.25
"works perfectly fine",1,8.78040214241812e-05,3.25
"memory locked away",1,8.78040214241812e-05,3.25
"made last week",1,8.78040214241812e-05,3.25
"summer mini catalogue",1,8.78040214241812e-05,3.25
"mini catalogue combined",1,8.78040214241812e-05,3.25
"main idea book",1,8.78040214241812e-05,3.25
"created yet another",1,8.78040214241812e-05,3.25
"novel series called",1,8.78040214241812e-05,3.25
"series called myth",1,8.78040214241812e-05,3.25
"past sixteen years",1,8.78040214241812e-05,3.25
"balance swing way",1,8.78040214241812e-05,3.25
"incredibly powerful gift",1,8.78040214241812e-05,3.25
"average person uses",1,8.78040214241812e-05,3.25
"meanwhile acrobatic two",1,8.78040214241812e-05,3.25
"acrobatic two bit",1,8.78040214241812e-05,3.25
"two bit jack",1,8.78040214241812e-05,3.25
"bit jack ginth",1,8.78040214241812e-05,3.25
"jack ginth rode",1,8.78040214241812e-05,3.25
"crime w b",1,8.78040214241812e-05,3.25
"w b mcgarnagle",1,8.78040214241812e-05,3.25
"b mcgarnagle roughed",1,8.78040214241812e-05,3.25
"blone barry mcgarnagle",1,8.78040214241812e-05,3.25
"barry mcgarnagle sacrificed",1,8.78040214241812e-05,3.25
"sounding bell tower",1,8.78040214241812e-05,3.25
"bell tower marked",1,8.78040214241812e-05,3.25
"avowed pyromaniac ginth",1,8.78040214241812e-05,3.25
"pyromaniac ginth ran",1,8.78040214241812e-05,3.25
"ginth ran along",1,8.78040214241812e-05,3.25
"setting tapestries afire",1,8.78040214241812e-05,3.25
"use glossy cardstock",1,8.78040214241812e-05,3.25
"local scrapbook store",1,8.78040214241812e-05,3.25
"become familiar especially",1,8.78040214241812e-05,3.25
"saint francis de",1,8.78040214241812e-05,3.25
"francis de sales",1,8.78040214241812e-05,3.25
"god awful black",1,8.78040214241812e-05,3.25
"awful black eyed",1,8.78040214241812e-05,3.25
"black eyed peas",1,8.78040214241812e-05,3.25
"becomes bright pink",1,8.78040214241812e-05,3.25
"self publishing riff",1,8.78040214241812e-05,3.25
"publishing riff raff",1,8.78040214241812e-05,3.25
"mean mainstream publishers",1,8.78040214241812e-05,3.25
"random camera dumping",1,8.78040214241812e-05,3.25
"camera dumping post",1,8.78040214241812e-05,3.25
"many slow flow",1,8.78040214241812e-05,3.25
"slow flow bottles",1,8.78040214241812e-05,3.25
"lansinoh momma bottle",1,8.78040214241812e-05,3.25
"naturalwavet peristaltic nipple",1,8.78040214241812e-05,3.25
"school chicken nuggets",1,8.78040214241812e-05,3.25
"zillion ingredients okay",1,8.78040214241812e-05,3.25
"thirty five modified",1,8.78040214241812e-05,3.25
"five modified corn",1,8.78040214241812e-05,3.25
"modified corn starch",1,8.78040214241812e-05,3.25
"corn starch soy",1,8.78040214241812e-05,3.25
"starch soy beef",1,8.78040214241812e-05,3.25
"soy beef extract",1,8.78040214241812e-05,3.25
"son sing happy",1,8.78040214241812e-05,3.25
"sing happy birthday",1,8.78040214241812e-05,3.25
"another whole year",1,8.78040214241812e-05,3.25
"every neighborhood parent",1,8.78040214241812e-05,3.25
"neighborhood parent running",1,8.78040214241812e-05,3.25
"sugar corn syrup",1,8.78040214241812e-05,3.25
"white flour treat",1,8.78040214241812e-05,3.25
"flour treat right",1,8.78040214241812e-05,3.25
"social work allows",1,8.78040214241812e-05,3.25
"feel right now",1,8.78040214241812e-05,3.25
"may montreal canada",1,8.78040214241812e-05,3.25
"montreal canada petit",1,8.78040214241812e-05,3.25
"canada petit campus",1,8.78040214241812e-05,3.25
"much mean post",1,8.78040214241812e-05,3.25
"mean post war",1,8.78040214241812e-05,3.25
"post war american",1,8.78040214241812e-05,3.25
"war american stereotypical",1,8.78040214241812e-05,3.25
"american stereotypical masculinity",1,8.78040214241812e-05,3.25
"eagle industries external",1,8.78040214241812e-05,3.25
"industries external medical",1,8.78040214241812e-05,3.25
"external medical pouch",1,8.78040214241812e-05,3.25
"single stack rifle",1,8.78040214241812e-05,3.25
"stack rifle magazine",1,8.78040214241812e-05,3.25
"rifle magazine pouch",1,8.78040214241812e-05,3.25
"magazine pouch instead",1,8.78040214241812e-05,3.25
"large israeli battle",1,8.78040214241812e-05,3.25
"israeli battle dressing",1,8.78040214241812e-05,3.25
"nasopharyngeal airway device",1,8.78040214241812e-05,3.25
"chest punch needle",1,8.78040214241812e-05,3.25
"chest seal needle",1,8.78040214241812e-05,3.25
"seal needle thoracostomy",1,8.78040214241812e-05,3.25
"provide basic self",1,8.78040214241812e-05,3.25
"basic self aid",1,8.78040214241812e-05,3.25
"class clinic recently",1,8.78040214241812e-05,3.25
"build one build",1,8.78040214241812e-05,3.25
"one build one",1,8.78040214241812e-05,3.25
"personal ifak bok",1,8.78040214241812e-05,3.25
"treat anyone else",1,8.78040214241812e-05,3.25
"ifak bok hh6",1,8.78040214241812e-05,3.25
"bok hh6 even",1,8.78040214241812e-05,3.25
"morale officer's diaper",1,8.78040214241812e-05,3.25
"officer's diaper bag",1,8.78040214241812e-05,3.25
"ford yes churchill",1,8.78040214241812e-05,3.25
"anti kenyan pro",1,8.78040214241812e-05,3.25
"kenyan pro colonialist",1,8.78040214241812e-05,3.25
"saviour jesus christ",1,8.78040214241812e-05,3.25
"want juliet sims",1,8.78040214241812e-05,3.25
"voice juliet tony",1,8.78040214241812e-05,3.25
"wait can adam",1,8.78040214241812e-05,3.25
"can adam levine",1,8.78040214241812e-05,3.25
"blake shelton win",1,8.78040214241812e-05,3.25
"day yay love",1,8.78040214241812e-05,3.25
"wawa iced coffee",1,8.78040214241812e-05,3.25
"raw edge folded",1,8.78040214241812e-05,3.25
"zig zag stitch",1,8.78040214241812e-05,3.25
"s enough especially",1,8.78040214241812e-05,3.25
"sewing machine's presser",1,8.78040214241812e-05,3.25
"machine's presser foot",1,8.78040214241812e-05,3.25
"case seems like",1,8.78040214241812e-05,3.25
"friend angela broke",1,8.78040214241812e-05,3.25
"arm playing soccer",1,8.78040214241812e-05,3.25
"skating party tonight",1,8.78040214241812e-05,3.25
"said stern action",1,8.78040214241812e-05,3.25
"downhill trading company",1,8.78040214241812e-05,3.25
"town quite famous",1,8.78040214241812e-05,3.25
"helped run emilianos",1,8.78040214241812e-05,3.25
"owned ava guitterez",1,8.78040214241812e-05,3.25
"constructive plate margin",1,8.78040214241812e-05,3.25
"latitudes therefore constructive",1,8.78040214241812e-05,3.25
"therefore constructive margins",1,8.78040214241812e-05,3.25
"constructive margins also",1,8.78040214241812e-05,3.25
"transform strike slip",1,8.78040214241812e-05,3.25
"strike slip faults",1,8.78040214241812e-05,3.25
"accommodate variable spreading",1,8.78040214241812e-05,3.25
"variable spreading rates",1,8.78040214241812e-05,3.25
"mid atlantic ridge",1,8.78040214241812e-05,3.25
"atlantic ridge shown",1,8.78040214241812e-05,3.25
"oceanic crust throughout",1,8.78040214241812e-05,3.25
"died one year",1,8.78040214241812e-05,3.25
"amazing seeing creative",1,8.78040214241812e-05,3.25
"seeing creative young",1,8.78040214241812e-05,3.25
"creative young minds",1,8.78040214241812e-05,3.25
"work liam thought",1,8.78040214241812e-05,3.25
"containers ashlynn put",1,8.78040214241812e-05,3.25
"ashlynn put alot",1,8.78040214241812e-05,3.25
"said auntie dawn",1,8.78040214241812e-05,3.25
"pleasure amphetamines act",1,8.78040214241812e-05,3.25
"amphetamines act primarily",1,8.78040214241812e-05,3.25
"uses dopamine dopamine",1,8.78040214241812e-05,3.25
"dopamine dopamine plays",1,8.78040214241812e-05,3.25
"reward driven learning",1,8.78040214241812e-05,3.25
"hey stupid look",1,8.78040214241812e-05,3.25
"obvious ones though",1,8.78040214241812e-05,3.25
"ones everyone looks",1,8.78040214241812e-05,3.25
"lethal bedrock acreage",1,8.78040214241812e-05,3.25
"bedrock acreage warp",1,8.78040214241812e-05,3.25
"movement even including",1,8.78040214241812e-05,3.25
"young male graduates",1,8.78040214241812e-05,3.25
"australia ajak one",1,8.78040214241812e-05,3.25
"overseas support us",1,8.78040214241812e-05,3.25
"natural daytime resting",1,8.78040214241812e-05,3.25
"daytime resting position",1,8.78040214241812e-05,3.25
"predation hypothesis requires",1,8.78040214241812e-05,3.25
"hypothesis requires birds",1,8.78040214241812e-05,3.25
"showing paces around",1,8.78040214241812e-05,3.25
"fastest full mile",1,8.78040214241812e-05,3.25
"example zinc carbon",1,8.78040214241812e-05,3.25
"local store zinc",1,8.78040214241812e-05,3.25
"store zinc manganese",1,8.78040214241812e-05,3.25
"zinc manganese dioxide",1,8.78040214241812e-05,3.25
"manganese dioxide alkaline",1,8.78040214241812e-05,3.25
"dioxide alkaline batteries",1,8.78040214241812e-05,3.25
"common chemistries one",1,8.78040214241812e-05,3.25
"chemistries one side",1,8.78040214241812e-05,3.25
"lead acid batteries",1,8.78040214241812e-05,3.25
"never shown picture",1,8.78040214241812e-05,3.25
"might one day",1,8.78040214241812e-05,3.25
"deschutes brewery bend",1,8.78040214241812e-05,3.25
"brewery bend ore",1,8.78040214241812e-05,3.25
"bend ore fire",1,8.78040214241812e-05,3.25
"ore fire mountain",1,8.78040214241812e-05,3.25
"fire mountain brew",1,8.78040214241812e-05,3.25
"mountain brew house",1,8.78040214241812e-05,3.25
"brew house carlton",1,8.78040214241812e-05,3.25
"house carlton ore",1,8.78040214241812e-05,3.25
"carlton ore firestone",1,8.78040214241812e-05,3.25
"ore firestone walker",1,8.78040214241812e-05,3.25
"firestone walker brewing",1,8.78040214241812e-05,3.25
"walker brewing paso",1,8.78040214241812e-05,3.25
"brewing paso robles",1,8.78040214241812e-05,3.25
"paso robles calif",1,8.78040214241812e-05,3.25
"robles calif full",1,8.78040214241812e-05,3.25
"calif full sail",1,8.78040214241812e-05,3.25
"full sail brewing",1,8.78040214241812e-05,3.25
"sail brewing hood",1,8.78040214241812e-05,3.25
"brewing hood river",1,8.78040214241812e-05,3.25
"hood river ore",1,8.78040214241812e-05,3.25
"river ore lompoc",1,8.78040214241812e-05,3.25
"ore lompoc brewing",1,8.78040214241812e-05,3.25
"lompoc brewing portland",1,8.78040214241812e-05,3.25
"brewing portland ore",1,8.78040214241812e-05,3.25
"portland ore mactarnahan's",1,8.78040214241812e-05,3.25
"ore mactarnahan's brewing",1,8.78040214241812e-05,3.25
"mactarnahan's brewing portland",1,8.78040214241812e-05,3.25
"portland ore moa",1,8.78040214241812e-05,3.25
"ore moa brewing",1,8.78040214241812e-05,3.25
"moa brewing marlborough",1,8.78040214241812e-05,3.25
"brewing marlborough new",1,8.78040214241812e-05,3.25
"marlborough new zealand",1,8.78040214241812e-05,3.25
"zealand new holland",1,8.78040214241812e-05,3.25
"new holland brewing",1,8.78040214241812e-05,3.25
"holland brewing holland",1,8.78040214241812e-05,3.25
"brewing holland mich",1,8.78040214241812e-05,3.25
"holland mich ninkasi",1,8.78040214241812e-05,3.25
"mich ninkasi brewing",1,8.78040214241812e-05,3.25
"ninkasi brewing eugene",1,8.78040214241812e-05,3.25
"brewing eugene ore",1,8.78040214241812e-05,3.25
"eugene ore noda",1,8.78040214241812e-05,3.25
"ore noda brewing",1,8.78040214241812e-05,3.25
"noda brewing charlotte",1,8.78040214241812e-05,3.25
"brewing charlotte n",1,8.78040214241812e-05,3.25
"charlotte n c",1,8.78040214241812e-05,3.25
"c odell brewing",1,8.78040214241812e-05,3.25
"odell brewing fort",1,8.78040214241812e-05,3.25
"brewing fort collins",1,8.78040214241812e-05,3.25
"collins colo oregon",1,8.78040214241812e-05,3.25
"colo oregon brew",1,8.78040214241812e-05,3.25
"oregon brew crew",1,8.78040214241812e-05,3.25
"portland ore rogue",1,8.78040214241812e-05,3.25
"ore rogue ales",1,8.78040214241812e-05,3.25
"rogue ales newport",1,8.78040214241812e-05,3.25
"ales newport ore",1,8.78040214241812e-05,3.25
"newport ore sierra",1,8.78040214241812e-05,3.25
"ore sierra nevada",1,8.78040214241812e-05,3.25
"sierra nevada brewing",1,8.78040214241812e-05,3.25
"nevada brewing chico",1,8.78040214241812e-05,3.25
"brewing chico calif",1,8.78040214241812e-05,3.25
"chico calif silver",1,8.78040214241812e-05,3.25
"calif silver city",1,8.78040214241812e-05,3.25
"silver city brewery",1,8.78040214241812e-05,3.25
"city brewery bremerton",1,8.78040214241812e-05,3.25
"brewery bremerton wash",1,8.78040214241812e-05,3.25
"bremerton wash snake",1,8.78040214241812e-05,3.25
"wash snake river",1,8.78040214241812e-05,3.25
"river brewery jackson",1,8.78040214241812e-05,3.25
"brewery jackson hole",1,8.78040214241812e-05,3.25
"jackson hole wyo",1,8.78040214241812e-05,3.25
"hole wyo calif",1,8.78040214241812e-05,3.25
"wyo calif tree",1,8.78040214241812e-05,3.25
"calif tree brewing",1,8.78040214241812e-05,3.25
"tree brewing kelowna",1,8.78040214241812e-05,3.25
"brewing kelowna british",1,8.78040214241812e-05,3.25
"kelowna british columbia",1,8.78040214241812e-05,3.25
"british columbia 21st",1,8.78040214241812e-05,3.25
"columbia 21st amendment",1,8.78040214241812e-05,3.25
"21st amendment brewery",1,8.78040214241812e-05,3.25
"think anyone ever",1,8.78040214241812e-05,3.25
"past relationship experiences",1,8.78040214241812e-05,3.25
"recently read described",1,8.78040214241812e-05,3.25
"read described socializing",1,8.78040214241812e-05,3.25
"problem feel free",1,8.78040214241812e-05,3.25
"average french person",1,8.78040214241812e-05,3.25
"reading several books",1,8.78040214241812e-05,3.25
"watching michelle obama",1,8.78040214241812e-05,3.25
"obama hula hooping",1,8.78040214241812e-05,3.25
"hula hooping plunged",1,8.78040214241812e-05,3.25
"hula hoop craze",1,8.78040214241812e-05,3.25
"new congolese generation",1,8.78040214241812e-05,3.25
"prohibitive costs though",1,8.78040214241812e-05,3.25
"costs though it'd",1,8.78040214241812e-05,3.25
"make hula hoops",1,8.78040214241812e-05,3.25
"palm tree branches",1,8.78040214241812e-05,3.25
"michelle obama's hula",1,8.78040214241812e-05,3.25
"obama's hula hoop",1,8.78040214241812e-05,3.25
"hula hoop swivels",1,8.78040214241812e-05,3.25
"hoop swivels made",1,8.78040214241812e-05,3.25
"congolese dance based",1,8.78040214241812e-05,3.25
"dance based roughly",1,8.78040214241812e-05,3.25
"good reasons first",1,8.78040214241812e-05,3.25
"job designing kim",1,8.78040214241812e-05,3.25
"designing kim renfroe's",1,8.78040214241812e-05,3.25
"kim renfroe's wedding",1,8.78040214241812e-05,3.25
